eTrappedCharge(C1(n50525_0s_des)) X,eTrappedCharge(C1(n50525_0s_des)) Y,eTrappedCharge(C1(n50525_1e-1s_des)) X,eTrappedCharge(C1(n50525_1e-1s_des)) Y,eTrappedCharge(C1(n50525_1e-2s_des)) X,eTrappedCharge(C1(n50525_1e-2s_des)) Y,eTrappedCharge(C1(n50525_1e-3s_des)) X,eTrappedCharge(C1(n50525_1e-3s_des)) Y,eTrappedCharge(C1(n50525_1e-4s_des)) X,eTrappedCharge(C1(n50525_1e-4s_des)) Y,eTrappedCharge(C1(n50525_1e-5s_des)) X,eTrappedCharge(C1(n50525_1e-5s_des)) Y,eTrappedCharge(C1(n50525_1e-6s_des)) X,eTrappedCharge(C1(n50525_1e-6s_des)) Y,eTrappedCharge(C1(n50525_1e-7s_des)) X,eTrappedCharge(C1(n50525_1e-7s_des)) Y,eTrappedCharge(C1(n50525_1e-8s_des)) X,eTrappedCharge(C1(n50525_1e-8s_des)) Y,eTrappedCharge(C1(n50525_1s_des)) X,eTrappedCharge(C1(n50525_1s_des)) Y,eTrappedCharge(C1(n50525_2e-1s_des)) X,eTrappedCharge(C1(n50525_2e-1s_des)) Y,eTrappedCharge(C1(n50525_2s_des)) X,eTrappedCharge(C1(n50525_2s_des)) Y,eTrappedCharge(C1(n50525_4s_des)) X,eTrappedCharge(C1(n50525_4s_des)) Y,eTrappedCharge(C1(n50525_5e-1s_des)) X,eTrappedCharge(C1(n50525_5e-1s_des)) Y,eTrappedCharge(C1(n50525_8s_des)) X,eTrappedCharge(C1(n50525_8s_des)) Y,eTrappedCharge(C1(n50525_16s_des)) X,eTrappedCharge(C1(n50525_16s_des)) Y,eTrappedCharge(C1(n50525_32s_des)) X,eTrappedCharge(C1(n50525_32s_des)) Y,eTrappedCharge(C1(n50525_64s_des)) X,eTrappedCharge(C1(n50525_64s_des)) Y,eTrappedCharge(C1(n50525_128s_des)) X,eTrappedCharge(C1(n50525_128s_des)) Y,eTrappedCharge(C1(n50525_256s_des)) X,eTrappedCharge(C1(n50525_256s_des)) Y,eTrappedCharge(C1(n50525_512s_des)) X,eTrappedCharge(C1(n50525_512s_des)) Y,eTrappedCharge(C1(n50525_1024s_des)) X,eTrappedCharge(C1(n50525_1024s_des)) Y,eTrappedCharge(C1(n50525_2048s_des)) X,eTrappedCharge(C1(n50525_2048s_des)) Y,eTrappedCharge(C1(n50525_4096s_des)) X,eTrappedCharge(C1(n50525_4096s_des)) Y,eTrappedCharge(C1(n50525_8192s_des)) X,eTrappedCharge(C1(n50525_8192s_des)) Y,eTrappedCharge(C1(n50525_16384s_des)) X,eTrappedCharge(C1(n50525_16384s_des)) Y,eTrappedCharge(C1(n50525_32768s_des)) X,eTrappedCharge(C1(n50525_32768s_des)) Y,eTrappedCharge(C1(n50525_65536s_des)) X,eTrappedCharge(C1(n50525_65536s_des)) Y,eTrappedCharge(C1(n50525_131072s_des)) X,eTrappedCharge(C1(n50525_131072s_des)) Y,eTrappedCharge(C1(n50525_262144s_des)) X,eTrappedCharge(C1(n50525_262144s_des)) Y,eTrappedCharge(C1(n50525_524288s_des)) X,eTrappedCharge(C1(n50525_524288s_des)) Y,eTrappedCharge(C1(n50525_1048576s_des)) X,eTrappedCharge(C1(n50525_1048576s_des)) Y,eTrappedCharge(C1(n50525_2097152s_des)) X,eTrappedCharge(C1(n50525_2097152s_des)) Y,eTrappedCharge(C1(n50525_4194304s_des)) X,eTrappedCharge(C1(n50525_4194304s_des)) Y,eTrappedCharge(C1(n50525_8388608s_des)) X,eTrappedCharge(C1(n50525_8388608s_des)) Y,eTrappedCharge(C1(n50525_16777216s_des)) X,eTrappedCharge(C1(n50525_16777216s_des)) Y,eTrappedCharge(C1(n50525_33554432s_des)) X,eTrappedCharge(C1(n50525_33554432s_des)) Y,eTrappedCharge(C1(n50525_67108864s_des)) X,eTrappedCharge(C1(n50525_67108864s_des)) Y,eTrappedCharge(C1(n50525_134217728s_des)) X,eTrappedCharge(C1(n50525_134217728s_des)) Y,eTrappedCharge(C1(n50525_268435456s_des)) X,eTrappedCharge(C1(n50525_268435456s_des)) Y,eTrappedCharge(C1(n50525_536870912s_des)) X,eTrappedCharge(C1(n50525_536870912s_des)) Y,eTrappedCharge(C1(n50525_1073741824s_des)) X,eTrappedCharge(C1(n50525_1073741824s_des)) Y
0.030999999,3.491834e+18,0.030999999,2.9854562e+18,0.030999999,3.1792798e+18,0.030999999,3.3957276e+18,0.030999999,3.476731e+18,0.030999999,3.4902035e+18,0.030999999,3.4916696e+18,0.030999999,3.4918175e+18,0.030999999,3.4918324e+18,0.030999999,2.6347047e+18,0.030999999,2.931523e+18,0.030999999,2.3215825e+18,0.030999999,1.8190158e+18,0.030999999,2.8117533e+18,0.030999999,1.1508425e+18,0.030999999,5.0593798e+17,0.030999999,1.2631854e+17,0.030999999,1.4297627e+16,0.030999999,5.9725292e+14,0.030999999,8.055277e+12,0.030999999,2.0999855e+11,0.030999999,1.8031987e+11,0.030999999,1.8027849e+11,0.030999999,1.8027722e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11
0.030999999,3.491834e+18,0.030999999,2.9854562e+18,0.030999999,3.1792798e+18,0.030999999,3.3957276e+18,0.030999999,3.476731e+18,0.030999999,3.4902035e+18,0.030999999,3.4916696e+18,0.030999999,3.4918175e+18,0.030999999,3.4918324e+18,0.030999999,2.6347047e+18,0.030999999,2.931523e+18,0.030999999,2.3215825e+18,0.030999999,1.8190158e+18,0.030999999,2.8117533e+18,0.030999999,1.1508425e+18,0.030999999,5.0593798e+17,0.030999999,1.2631854e+17,0.030999999,1.4297627e+16,0.030999999,5.9725292e+14,0.030999999,8.055277e+12,0.030999999,2.0999855e+11,0.030999999,1.8031987e+11,0.030999999,1.8027849e+11,0.030999999,1.8027722e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11,0.030999999,1.8027717e+11
0.031023437,3.439644e+18,0.031023437,2.9525641e+18,0.031023437,3.1463221e+18,0.031023437,3.35248e+18,0.031023437,3.4262059e+18,0.031023437,3.4382009e+18,0.031023437,3.4394985e+18,0.031023437,3.4396294e+18,0.031023437,3.4396425e+18,0.031023437,2.6562683e+18,0.031023437,2.903779e+18,0.031023437,2.3927858e+18,0.031023437,1.9544207e+18,0.031023437,2.8030463e+18,0.031023437,1.3321671e+18,0.031023437,6.6284307e+17,0.031023437,1.9939066e+17,0.031023437,2.9018028e+16,0.031023437,1.6466392e+15,0.031023437,3.0854297e+13,0.031023437,3.4353225e+11,0.031023437,1.7648526e+11,0.031023437,1.7621809e+11,0.031023437,1.7621522e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11,0.031023437,1.7621507e+11
0.031046875,3.3892684e+18,0.031046875,2.920248e+18,0.031046875,3.1144704e+18,0.031046875,3.3102279e+18,0.031046875,3.3773081e+18,0.031046875,3.3879904e+18,0.031046875,3.3891396e+18,0.031046875,3.3892555e+18,0.031046875,3.3892671e+18,0.031046875,2.6679642e+18,0.031046875,2.8751429e+18,0.031046875,2.4475978e+18,0.031046875,2.0699891e+18,0.031046875,2.78958e+18,0.031046875,1.5032824e+18,0.031046875,8.3321778e+17,0.031046875,2.9631588e+17,0.031046875,5.4442584e+16,0.031046875,4.1370402e+15,0.031046875,1.080221e+14,0.031046875,1.0183622e+12,0.031046875,1.7418269e+11,0.031046875,1.7231492e+11,0.031046875,1.7230839e+11,0.031046875,1.7230797e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11,0.031046875,1.7230796e+11
0.03109375,3.2937567e+18,0.03109375,2.8582083e+18,0.03109375,3.0538002e+18,0.03109375,3.2287777e+18,0.03109375,3.284273e+18,0.03109375,3.2927525e+18,0.03109375,3.2936556e+18,0.03109375,3.2937466e+18,0.03109375,3.2937557e+18,0.03109375,2.6687053e+18,0.03109375,2.8170946e+18,0.03109375,2.5164705e+18,0.03109375,2.2443862e+18,0.03109375,2.7526793e+18,0.03109375,1.7991965e+18,0.03109375,1.1861459e+18,0.03109375,5.5842907e+17,0.03109375,1.544848e+17,0.03109375,2.0057638e+16,0.03109375,9.8929649e+14,0.03109375,1.588991e+13,0.03109375,2.3730564e+11,0.03109375,1.6504561e+11,0.03109375,1.6493927e+11,0.03109375,1.6493691e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11,0.03109375,1.6493679e+11
0.031187501,3.1222339e+18,0.031187501,2.7478014e+18,0.031187501,2.9427759e+18,0.031187501,3.0783174e+18,0.031187501,3.1162446e+18,0.031187501,3.121609e+18,0.031187501,3.1221711e+18,0.031187501,3.1222276e+18,0.031187501,3.1222333e+18,0.031187501,2.6161455e+18,0.031187501,2.7064622e+18,0.031187501,2.5440996e+18,0.031187501,2.4126529e+18,0.031187501,2.6600668e+18,0.031187501,2.1756352e+18,0.031187501,1.780988e+18,0.031187501,1.2195029e+18,0.031187501,6.1179701e+17,0.031187501,1.8637803e+17,0.031187501,2.7593224e+16,0.031187501,1.5994604e+15,0.031187501,3.0687761e+13,0.031187501,3.2282144e+11,0.031187501,1.5211077e+11,0.031187501,1.5182729e+11,0.031187501,1.5182317e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11,0.031187501,1.5182289e+11
0.031374998,2.848535e+18,0.031374998,2.5863135e+18,0.031374998,2.753681e+18,0.031374998,2.8284568e+18,0.031374998,2.8460948e+18,0.031374998,2.8482853e+18,0.031374998,2.84851e+18,0.031374998,2.8485325e+18,0.031374998,2.8485347e+18,0.031374998,2.4564935e+18,0.031374998,2.5365205e+18,0.031374998,2.4305551e+18,0.031374998,2.3979529e+18,0.031374998,2.4855382e+18,0.031374998,2.3439337e+18,0.031374998,2.2447628e+18,0.031374998,2.063274e+18,0.031374998,1.7515026e+18,0.031374998,1.2812947e+18,0.031374998,7.1942677e+17,0.031374998,2.6115531e+17,0.031374998,4.9396211e+16,0.031374998,3.8955272e+15,0.031374998,1.0619688e+14,0.031374998,1.0036983e+12,0.031374998,1.3316732e+11,0.031374998,1.3113617e+11,0.031374998,1.3112507e+11,0.031374998,1.3112391e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11,0.031374998,1.3112387e+11
0.0315625,2.6484536e+18,0.0315625,2.480744e+18,0.0315625,2.5989322e+18,0.0315625,2.639298e+18,0.0315625,2.6474282e+18,0.0315625,2.6483498e+18,0.0315625,2.6484432e+18,0.0315625,2.6484525e+18,0.0315625,2.6484535e+18,0.0315625,2.3334203e+18,0.0315625,2.4323597e+18,0.0315625,2.3048539e+18,0.0315625,2.2829651e+18,0.0315625,2.3716155e+18,0.0315625,2.2630891e+18,0.0315625,2.2381148e+18,0.0315625,2.1968414e+18,0.0315625,2.1207908e+18,0.0315625,1.9798159e+18,0.0315625,1.7312176e+18,0.0315625,1.3377355e+18,0.0315625,8.2640765e+17,0.0315625,3.4965342e+17,0.0315625,8.2518035e+16,0.0315625,8.6690911e+15,0.0315625,3.3125616e+14,0.0315625,4.0733984e+12,0.0315625,1.2962096e+11,0.0315625,1.1627753e+11,0.0315625,1.1624587e+11,0.0315625,1.1624216e+11,0.0315625,1.162419e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11,0.0315625,1.1624189e+11
0.031750001,2.5063355e+18,0.031750001,2.4075662e+18,0.031750001,2.4796207e+18,0.031750001,2.5021573e+18,0.031750001,2.5058907e+18,0.031750001,2.5062907e+18,0.031750001,2.506331e+18,0.031750001,2.506335e+18,0.031750001,2.5063354e+18,0.031750001,2.2685557e+18,0.031750001,2.368585e+18,0.031750001,2.230256e+18,0.031750001,2.2000314e+18,0.031750001,2.3119333e+18,0.031750001,2.1773356e+18,0.031750001,2.15993e+18,0.031750001,2.1442218e+18,0.031750001,2.1246642e+18,0.031750001,2.0925119e+18,0.031750001,2.0331354e+18,0.031750001,1.9219718e+18,0.031750001,1.7217695e+18,0.031750001,1.3919815e+18,0.031750001,9.3197677e+17,0.031750001,4.5026186e+17,0.031750001,1.2953283e+17,0.031750001,1.7741952e+16,0.031750001,9.290464e+14,0.031750001,1.6053677e+13,0.031750001,1.8572843e+11,0.031750001,1.0598311e+11,0.031750001,1.0584226e+11,0.031750001,1.0583298e+11,0.031750001,1.0583185e+11,0.031750001,1.058318e+11,0.031750001,1.058318e+11,0.031750001,1.058318e+11,0.031750001,1.058318e+11,0.031750001,1.058318e+11,0.031750001,1.058318e+11,0.031750001,1.058318e+11,0.031750001,1.058318e+11
0.031937499,2.4103361e+18,0.031937499,2.3543118e+18,0.031937499,2.3958638e+18,0.031937499,2.4084128e+18,0.031937499,2.4101373e+18,0.031937499,2.4103162e+18,0.031937499,2.4103342e+18,0.031937499,2.4103359e+18,0.031937499,2.4103361e+18,0.031937499,2.2444817e+18,0.031937499,2.3289138e+18,0.031937499,2.2048199e+18,0.031937499,2.1667387e+18,0.031937499,2.2834364e+18,0.031937499,2.1345799e+18,0.031937499,2.1096641e+18,0.031937499,2.0910173e+18,0.031937499,2.0768004e+18,0.031937499,2.0640898e+18,0.031937499,2.0484495e+18,0.031937499,2.0229343e+18,0.031937499,1.9757961e+18,0.031937499,1.886872e+18,0.031937499,1.7239663e+18,0.031937499,1.446632e+18,0.031937499,1.036112e+18,0.031937499,5.6109563e+17,0.031937499,1.9216719e+17,0.031937499,3.3604824e+16,0.031937499,2.4028216e+15,0.031937499,5.8600156e+13,0.031937499,5.2603481e+11,0.031937499,9.9849346e+10,0.031937499,9.8940284e+10,0.031937499,9.8921324e+10,0.031937499,9.8917697e+10,0.031937499,9.8917424e+10,0.031937499,9.8917417e+10,0.031937499,9.8917417e+10,0.031937499,9.8917417e+10,0.031937499,9.8917417e+10,0.031937499,9.8917417e+10
0.032125,2.3514861e+18,0.032125,2.3179112e+18,0.032125,2.3438605e+18,0.032125,2.3505876e+18,0.032125,2.3513946e+18,0.032125,2.3514769e+18,0.032125,2.3514851e+18,0.032125,2.351486e+18,0.032125,2.3514861e+18,0.032125,2.2431267e+18,0.032125,2.3039999e+18,0.032125,2.2083179e+18,0.032125,2.1721986e+18,0.032125,2.2745318e+18,0.032125,2.1353015e+18,0.032125,2.1016404e+18,0.032125,2.0743051e+18,0.032125,2.0532741e+18,0.032125,2.0376083e+18,0.032125,2.0257425e+18,0.032125,2.0152445e+18,0.032125,2.0024991e+18,0.032125,1.9819081e+18,0.032125,1.9439027e+18,0.032125,1.8717976e+18,0.032125,1.7378718e+18,0.032125,1.503676e+18,0.032125,1.1393096e+18,0.032125,6.8048626e+17,0.032125,2.7285573e+17,0.032125,5.9615345e+16,0.032125,5.6716481e+15,0.032125,1.93e+14,0.032125,2.1254122e+12,0.032125,1.0092274e+11,0.032125,9.4829417e+10,0.032125,9.4794127e+10,0.032125,9.4784841e+10,0.032125,9.4783857e+10,0.032125,9.4783834e+10,0.032125,9.4783834e+10,0.032125,9.4783834e+10
0.032312501,2.3230049e+18,0.032312501,2.3015377e+18,0.032312501,2.3190982e+18,0.032312501,2.3225778e+18,0.032312501,2.3229618e+18,0.032312501,2.3230006e+18,0.032312501,2.3230045e+18,0.032312501,2.3230049e+18,0.032312501,2.3230049e+18,0.032312501,2.2570716e+18,0.032312501,2.2930015e+18,0.032312501,2.2295491e+18,0.032312501,2.1977894e+18,0.032312501,2.2769888e+18,0.032312501,2.1647596e+18,0.032312501,2.1299553e+18,0.032312501,2.0956105e+18,0.032312501,2.0660492e+18,0.032312501,2.0424594e+18,0.032312501,2.0243681e+18,0.032312501,2.0109686e+18,0.032312501,2.0008808e+18,0.032312501,1.9920506e+18,0.032312501,1.9814851e+18,0.032312501,1.9646127e+18,0.032312501,1.9335337e+18,0.032312501,1.8743474e+18,0.032312501,1.7632367e+18,0.032312501,1.5647246e+18,0.032312501,1.2430841e+18,0.032312501,8.0704881e+17,0.032312501,3.7077519e+17,0.032312501,9.8997178e+16,0.032312501,1.2274416e+16,0.032312501,5.7350361e+14,0.032312501,8.6889911e+12,0.032312501,1.302985e+11,0.032312501,9.2977138e+10,0.032312501,9.292546e+10,0.032312501,9.2908716e+10,0.032312501,9.2905481e+10,0.032312501,9.2905243e+10
0.032499999,2.3197962e+18,0.032499999,2.3062642e+18,0.032499999,2.3178239e+18,0.032499999,2.3195895e+18,0.032499999,2.3197754e+18,0.032499999,2.3197941e+18,0.032499999,2.319796e+18,0.032499999,2.3197962e+18,0.032499999,2.3197962e+18,0.032499999,2.2791449e+18,0.032499999,2.2996196e+18,0.032499999,2.2625075e+18,0.032499999,2.2382911e+18,0.032499999,2.2896753e+18,0.032499999,2.2089529e+18,0.032499999,2.1782993e+18,0.032499999,2.1460454e+18,0.032499999,2.1120703e+18,0.032499999,2.0806864e+18,0.032499999,2.0546575e+18,0.032499999,2.0339664e+18,0.032499999,2.018166e+18,0.032499999,2.0065246e+18,0.032499999,1.9978088e+18,0.032499999,1.9902566e+18,0.032499999,1.9813618e+18,0.032499999,1.9673498e+18,0.032499999,1.9416286e+18,0.032499999,1.8925591e+18,0.032499999,1.7996809e+18,0.032499999,1.6306937e+18,0.032499999,1.3472736e+18,0.032499999,9.3847358e+17,0.032499999,4.849829e+17,0.032499999,1.5481946e+17,0.032499999,2.4490565e+16,0.032499999,1.5453457e+15,0.032499999,1.8036137e+13,0.032499999,1.2046989e+11,0.032499999,9.3031731e+10,0.032499999,9.2935945e+10,0.032499999,9.2905792e+10
0.0326875,2.338073e+18,0.0326875,2.3300629e+18,0.0326875,2.3370801e+18,0.0326875,2.3379713e+18,0.0326875,2.3380628e+18,0.0326875,2.338072e+18,0.0326875,2.3380729e+18,0.0326875,2.338073e+18,0.0326875,2.338073e+18,0.0326875,2.3100237e+18,0.0326875,2.3249107e+18,0.0326875,2.3014129e+18,0.0326875,2.2874713e+18,0.0326875,2.3166469e+18,0.0326875,2.2661857e+18,0.0326875,2.2389422e+18,0.0326875,2.2099292e+18,0.0326875,2.1801149e+18,0.0326875,2.1475465e+18,0.0326875,2.1150073e+18,0.0326875,2.0867126e+18,0.0326875,2.0635277e+18,0.0326875,2.0451235e+18,0.0326875,2.0311477e+18,0.0326875,2.0208905e+18,0.0326875,2.013254e+18,0.0326875,2.0066954e+18,0.0326875,1.9991082e+18,0.0326875,1.9873444e+18,0.0326875,1.9658428e+18,0.0326875,1.9247818e+18,0.0326875,1.8465195e+18,0.0326875,1.701968e+18,0.0326875,1.4524463e+18,0.0326875,1.0732288e+18,0.0326875,6.1356656e+17,0.0326875,2.2950556e+17,0.0326875,4.1385974e+16,0.0326875,2.274681e+15,0.0326875,6.1697033e+13,0.0326875,5.98708e+11,0.0326875,9.5764426e+10
0.032875001,2.3750802e+18,0.032875001,2.3706065e+18,0.032875001,2.3745781e+18,0.032875001,2.3750294e+18,0.032875001,2.3750751e+18,0.032875001,2.3750797e+18,0.032875001,2.3750801e+18,0.032875001,2.3750802e+18,0.032875001,2.3750802e+18,0.032875001,2.3541634e+18,0.032875001,2.3671107e+18,0.032875001,2.3484528e+18,0.032875001,2.3413257e+18,0.032875001,2.3601732e+18,0.032875001,2.3296114e+18,0.032875001,2.3109454e+18,0.032875001,2.2856594e+18,0.032875001,2.2577331e+18,0.032875001,2.229799e+18,0.032875001,2.1993462e+18,0.032875001,2.1665971e+18,0.032875001,2.1362875e+18,0.032875001,2.1107435e+18,0.032875001,2.0898135e+18,0.032875001,2.0732597e+18,0.032875001,2.0607597e+18,0.032875001,2.0516088e+18,0.032875001,2.0448365e+18,0.032875001,2.0390638e+18,0.032875001,2.0325245e+18,0.032875001,2.0225434e+18,0.032875001,2.0043882e+18,0.032875001,1.969718e+18,0.032875001,1.9032579e+18,0.032875001,1.7789619e+18,0.032875001,1.5592687e+18,0.032875001,1.2106439e+18,0.032875001,7.4995583e+17,0.032875001,3.0507974e+17,0.032875001,7.1911869e+16,0.032875001,7.4899489e+15,0.032875001,2.8209717e+14
0.033062499,2.428888e+18,0.033062499,2.4264776e+18,0.033062499,2.4286323e+18,0.033062499,2.4288623e+18,0.033062499,2.4288855e+18,0.033062499,2.4288878e+18,0.033062499,2.428888e+18,0.033062499,2.428888e+18,0.033062499,2.428888e+18,0.033062499,2.4138941e+18,0.033062499,2.4243629e+18,0.033062499,2.4082071e+18,0.033062499,2.4031525e+18,0.033062499,2.4193615e+18,0.033062499,2.3971909e+18,0.033062499,2.3873157e+18,0.033062499,2.3709839e+18,0.033062499,2.3476186e+18,0.033062499,2.3204877e+18,0.033062499,2.2936687e+18,0.033062499,2.2655067e+18,0.033062499,2.2336169e+18,0.033062499,2.2017677e+18,0.033062499,2.1739457e+18,0.033062499,2.1506332e+18,0.033062499,2.1315292e+18,0.033062499,2.1165074e+18,0.033062499,2.1052104e+18,0.033062499,2.0969657e+18,0.033062499,2.0909044e+18,0.033062499,2.0857463e+18,0.033062499,2.0800501e+18,0.033062499,2.0714945e+18,0.033062499,2.0560164e+18,0.033062499,2.0264868e+18,0.033062499,1.9696368e+18,0.033062499,1.862298e+18,0.033062499,1.668445e+18,0.033062499,1.3455634e+18,0.033062499,9.0107579e+17,0.033062499,4.3488983e+17,0.033062499,1.2447179e+17
0.03325,2.4982407e+18,0.03325,2.4969639e+18,0.03325,2.4981092e+18,0.03325,2.4982275e+18,0.03325,2.4982394e+18,0.03325,2.4982406e+18,0.03325,2.4982407e+18,0.03325,2.4982407e+18,0.03325,2.4982407e+18,0.03325,2.4884854e+18,0.03325,2.4957702e+18,0.03325,2.48303e+18,0.03325,2.4775286e+18,0.03325,2.49262e+18,0.03325,2.4729652e+18,0.03325,2.4679295e+18,0.03325,2.4595723e+18,0.03325,2.44531e+18,0.03325,2.4238584e+18,0.03325,2.3974646e+18,0.03325,2.3710363e+18,0.03325,2.3448026e+18,0.03325,2.3146818e+18,0.03325,2.2820878e+18,0.03325,2.2520844e+18,0.03325,2.2264781e+18,0.03325,2.2049563e+18,0.03325,2.1873707e+18,0.03325,2.1736492e+18,0.03325,2.1633545e+18,0.03325,2.1558469e+18,0.03325,2.1503528e+18,0.03325,2.1456843e+18,0.03325,2.1406783e+18,0.03325,2.1332693e+18,0.03325,2.1199542e+18,0.03325,2.0946246e+18,0.03325,2.045719e+18,0.03325,1.9524267e+18,0.03325,1.7823331e+18,0.03325,1.493854e+18,0.03325,1.0682816e+18
0.033437502,2.5824459e+18,0.033437502,2.5817733e+18,0.033437502,2.5823778e+18,0.033437502,2.5824391e+18,0.033437502,2.5824452e+18,0.033437502,2.5824458e+18,0.033437502,2.5824459e+18,0.033437502,2.5824459e+18,0.033437502,2.5824459e+18,0.033437502,2.5766189e+18,0.033437502,2.5811228e+18,0.033437502,2.5723819e+18,0.033437502,2.5668608e+18,0.033437502,2.579297e+18,0.033437502,2.5614569e+18,0.033437502,2.5572721e+18,0.033437502,2.5529804e+18,0.033437502,2.54588e+18,0.033437502,2.5334418e+18,0.033437502,2.5138796e+18,0.033437502,2.4883197e+18,0.033437502,2.4617704e+18,0.033437502,2.4367233e+18,0.033437502,2.4088583e+18,0.033437502,2.3765588e+18,0.033437502,2.3446574e+18,0.033437502,2.3167543e+18,0.033437502,2.2929253e+18,0.033437502,2.2729027e+18,0.033437502,2.2566323e+18,0.033437502,2.2439901e+18,0.033437502,2.2344968e+18,0.033437502,2.2276163e+18,0.033437502,2.2225745e+18,0.033437502,2.2183022e+18,0.033437502,2.2138692e+18,0.033437502,2.2073957e+18,0.033437502,2.1958543e+18,0.033437502,2.1740088e+18,0.033437502,2.1318817e+18,0.033437502,2.0513612e+18,0.033437502,1.9023538e+18
0.033624999,2.6812983e+18,0.033624999,2.6809438e+18,0.033624999,2.6812627e+18,0.033624999,2.6812948e+18,0.033624999,2.681298e+18,0.033624999,2.6812983e+18,0.033624999,2.6812983e+18,0.033624999,2.6812983e+18,0.033624999,2.6812983e+18,0.033624999,2.6780018e+18,0.033624999,2.6805947e+18,0.033624999,2.6752124e+18,0.033624999,2.6708232e+18,0.033624999,2.679582e+18,0.033624999,2.665174e+18,0.033624999,2.6598053e+18,0.033624999,2.6559216e+18,0.033624999,2.6522365e+18,0.033624999,2.646181e+18,0.033624999,2.6353387e+18,0.033624999,2.6176055e+18,0.033624999,2.593054e+18,0.033624999,2.5661459e+18,0.033624999,2.5413948e+18,0.033624999,2.5157299e+18,0.033624999,2.4847736e+18,0.033624999,2.4515981e+18,0.033624999,2.421348e+18,0.033624999,2.3952958e+18,0.033624999,2.3729221e+18,0.033624999,2.3541448e+18,0.033624999,2.338976e+18,0.033624999,2.3272432e+18,0.033624999,2.3184075e+18,0.033624999,2.3120721e+18,0.033624999,2.3073821e+18,0.033624999,2.303444e+18,0.033624999,2.2994734e+18,0.033624999,2.2937642e+18,0.033624999,2.2837631e+18,0.033624999,2.2649346e+18,0.033624999,2.2285806e+18
